"activity" "subject_id" "variable" "value"
"LAYING" 1 "fBodyAccJerk.std...X" -0.73311014666
"LAYING" 2 "fBodyAccJerk.std...X" -0.705512303020833
"LAYING" 3 "fBodyAccJerk.std...X" -0.654526945048387
"LAYING" 4 "fBodyAccJerk.std...X" -0.642387643055556
"LAYING" 5 "fBodyAccJerk.std...X" -0.69693526575
"LAYING" 6 "fBodyAccJerk.std...X" -0.744166148421053
"LAYING" 7 "fBodyAccJerk.std...X" -0.707046530211539
"LAYING" 8 "fBodyAccJerk.std...X" -0.696173096259259
"LAYING" 9 "fBodyAccJerk.std...X" -0.6866742152
"LAYING" 10 "fBodyAccJerk.std...X" -0.590235896172414
"LAYING" 11 "fBodyAccJerk.std...X" -0.728239011414035
"LAYING" 12 "fBodyAccJerk.std...X" -0.7177973696
"LAYING" 13 "fBodyAccJerk.std...X" -0.676582572709677
"LAYING" 14 "fBodyAccJerk.std...X" -0.624487267411765
"LAYING" 15 "fBodyAccJerk.std...X" -0.73182384875
"LAYING" 16 "fBodyAccJerk.std...X" -0.661719703385714
"LAYING" 17 "fBodyAccJerk.std...X" -0.656304404915493
"LAYING" 18 "fBodyAccJerk.std...X" -0.474576004936923
"LAYING" 19 "fBodyAccJerk.std...X" -0.742406601831325
"LAYING" 20 "fBodyAccJerk.std...X" -0.582543021617647
"LAYING" 21 "fBodyAccJerk.std...X" -0.760841366
"LAYING" 22 "fBodyAccJerk.std...X" -0.661930426194444
"LAYING" 23 "fBodyAccJerk.std...X" -0.599724933027778
"LAYING" 24 "fBodyAccJerk.std...X" -0.745188835194444
"LAYING" 25 "fBodyAccJerk.std...X" -0.715724827863014
"LAYING" 26 "fBodyAccJerk.std...X" -0.664756321815789
"LAYING" 27 "fBodyAccJerk.std...X" -0.825746083283784
"LAYING" 28 "fBodyAccJerk.std...X" -0.7982354168125
"LAYING" 29 "fBodyAccJerk.std...X" -0.607029407318841
"LAYING" 30 "fBodyAccJerk.std...X" -0.784473840085714
"SITTING" 1 "fBodyAccJerk.std...X" -0.550133209425532
"SITTING" 2 "fBodyAccJerk.std...X" -0.677624267173913
"SITTING" 3 "fBodyAccJerk.std...X" -0.660355903103846
"SITTING" 4 "fBodyAccJerk.std...X" -0.70697955954
"SITTING" 5 "fBodyAccJerk.std...X" -0.658875340909091
"SITTING" 6 "fBodyAccJerk.std...X" -0.691481130854545
"SITTING" 7 "fBodyAccJerk.std...X" -0.676411354479167
"SITTING" 8 "fBodyAccJerk.std...X" -0.714614696891304
"SITTING" 9 "fBodyAccJerk.std...X" -0.52262465677
"SITTING" 10 "fBodyAccJerk.std...X" -0.738816803161111
"SITTING" 11 "fBodyAccJerk.std...X" -0.667710647
"SITTING" 12 "fBodyAccJerk.std...X" -0.775279800588235
"SITTING" 13 "fBodyAccJerk.std...X" -0.525261084510204
"SITTING" 14 "fBodyAccJerk.std...X" -0.763878291518518
"SITTING" 15 "fBodyAccJerk.std...X" -0.806312973627119
"SITTING" 16 "fBodyAccJerk.std...X" -0.603153431765217
"SITTING" 17 "fBodyAccJerk.std...X" -0.664901142287188
"SITTING" 18 "fBodyAccJerk.std...X" -0.838223598245614
"SITTING" 19 "fBodyAccJerk.std...X" -0.785702150043836
"SITTING" 20 "fBodyAccJerk.std...X" -0.75121169230303
"SITTING" 21 "fBodyAccJerk.std...X" -0.694223453858824
"SITTING" 22 "fBodyAccJerk.std...X" -0.671252460129032
"SITTING" 23 "fBodyAccJerk.std...X" -0.744804386838235
"SITTING" 24 "fBodyAccJerk.std...X" -0.661647153705882
"SITTING" 25 "fBodyAccJerk.std...X" -0.654797533369231
"SITTING" 26 "fBodyAccJerk.std...X" -0.704668477249359
"SITTING" 27 "fBodyAccJerk.std...X" -0.687887308457143
"SITTING" 28 "fBodyAccJerk.std...X" -0.456643288583333
"SITTING" 29 "fBodyAccJerk.std...X" -0.636199543583333
"SITTING" 30 "fBodyAccJerk.std...X" -0.548145877258065
"STANDING" 1 "fBodyAccJerk.std...X" -0.650916451679245
"STANDING" 2 "fBodyAccJerk.std...X" -0.941072270555556
"STANDING" 3 "fBodyAccJerk.std...X" -0.797681110852459
"STANDING" 4 "fBodyAccJerk.std...X" -0.986307099285714
"STANDING" 5 "fBodyAccJerk.std...X" -0.823015933035714
"STANDING" 6 "fBodyAccJerk.std...X" -0.491444716138596
"STANDING" 7 "fBodyAccJerk.std...X" -0.376849518711321
"STANDING" 8 "fBodyAccJerk.std...X" -0.693711844602778
"STANDING" 9 "fBodyAccJerk.std...X" -0.742710314711111
"STANDING" 10 "fBodyAccJerk.std...X" -0.9881305875
"STANDING" 11 "fBodyAccJerk.std...X" -0.737370084957447
"STANDING" 12 "fBodyAccJerk.std...X" -0.792968988967213
"STANDING" 13 "fBodyAccJerk.std...X" -0.0214104164035088
"STANDING" 14 "fBodyAccJerk.std...X" -0.358139534491667
"STANDING" 15 "fBodyAccJerk.std...X" -0.662840992716981
"STANDING" 16 "fBodyAccJerk.std...X" -0.904698773076923
"STANDING" 17 "fBodyAccJerk.std...X" -0.685475102064103
"STANDING" 18 "fBodyAccJerk.std...X" -0.494937807165753
"STANDING" 19 "fBodyAccJerk.std...X" -0.836977512739726
"STANDING" 20 "fBodyAccJerk.std...X" -0.46263966029726
"STANDING" 21 "fBodyAccJerk.std...X" -0.755118276741573
"STANDING" 22 "fBodyAccJerk.std...X" -0.698264369471429
"STANDING" 23 "fBodyAccJerk.std...X" -0.920536589470588
"STANDING" 24 "fBodyAccJerk.std...X" -0.584367904333333
"STANDING" 25 "fBodyAccJerk.std...X" -0.623187875885135
"STANDING" 26 "fBodyAccJerk.std...X" -0.567336228327027
"STANDING" 27 "fBodyAccJerk.std...X" -0.6791543305425
"STANDING" 28 "fBodyAccJerk.std...X" -0.732431859620253
"STANDING" 29 "fBodyAccJerk.std...X" -0.590370877249231
"STANDING" 30 "fBodyAccJerk.std...X" -0.353963268118644
"WALKING" 1 "fBodyAccJerk.std...X" -0.734164527347368
"WALKING" 2 "fBodyAccJerk.std...X" -0.574978797983051
"WALKING" 3 "fBodyAccJerk.std...X" -0.586714140001724
"WALKING" 4 "fBodyAccJerk.std...X" -0.463723273266667
"WALKING" 5 "fBodyAccJerk.std...X" -0.510324712946429
"WALKING" 6 "fBodyAccJerk.std...X" -0.645466861543684
"WALKING" 7 "fBodyAccJerk.std...X" -0.698340040403509
"WALKING" 8 "fBodyAccJerk.std...X" -0.624766639
"WALKING" 9 "fBodyAccJerk.std...X" -0.631499377365385
"WALKING" 10 "fBodyAccJerk.std...X" -0.542803983890566
"WALKING" 11 "fBodyAccJerk.std...X" -0.674242807608475
"WALKING" 12 "fBodyAccJerk.std...X" -0.68783088082
"WALKING" 13 "fBodyAccJerk.std...X" -0.743981565789474
"WALKING" 14 "fBodyAccJerk.std...X" -0.436842979516949
"WALKING" 15 "fBodyAccJerk.std...X" -0.550264591555556
"WALKING" 16 "fBodyAccJerk.std...X" -0.488193884300784
"WALKING" 17 "fBodyAccJerk.std...X" -0.739086159885246
"WALKING" 18 "fBodyAccJerk.std...X" -0.676007593553571
"WALKING" 19 "fBodyAccJerk.std...X" -0.633982668142308
"WALKING" 20 "fBodyAccJerk.std...X" -0.582146489196078
"WALKING" 21 "fBodyAccJerk.std...X" -0.677510608692308
"WALKING" 22 "fBodyAccJerk.std...X" -0.673250754823261
"WALKING" 23 "fBodyAccJerk.std...X" -0.443879590271186
"WALKING" 24 "fBodyAccJerk.std...X" -0.620079585844828
"WALKING" 25 "fBodyAccJerk.std...X" -0.474739831878378
"WALKING" 26 "fBodyAccJerk.std...X" -0.602260368762712
"WALKING" 27 "fBodyAccJerk.std...X" -0.545347057929825
"WALKING" 28 "fBodyAccJerk.std...X" -0.751905237074074
"WALKING" 29 "fBodyAccJerk.std...X" -0.56908985509434
"WALKING" 30 "fBodyAccJerk.std...X" -0.6501007558
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk.std...X" -0.70961171284898
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk.std...X" -0.529588536021277
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk.std...X" -0.644636854715714
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk.std...X" -0.408110067555556
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk.std...X" -0.619155041702128
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk.std...X" -0.684003227729167
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk.std...X" -0.740838665425532
"WALKING_DOWNSTAIRS" 8 "fBodyAccJerk.std...X" -0.570509903842105
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk.std...X" -0.591005203619048
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk.std...X" -0.546035132344947
"WALKING_DOWNSTAIRS" 11 "fBodyAccJerk.std...X" -0.591215698326087
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk.std...X" -0.645550717615217
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk.std...X" -0.670396564146808
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk.std...X" -0.583209761022222
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk.std...X" -0.650832307142857
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk.std...X" -0.566867720261702
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk.std...X" -0.490872489434783
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk.std...X" -0.602117486623636
"WALKING_DOWNSTAIRS" 19 "fBodyAccJerk.std...X" -0.836236479923077
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk.std...X" -0.626704847555556
"WALKING_DOWNSTAIRS" 21 "fBodyAccJerk.std...X" -0.646310139911111
"WALKING_DOWNSTAIRS" 22 "fBodyAccJerk.std...X" -0.565607786833333
"WALKING_DOWNSTAIRS" 23 "fBodyAccJerk.std...X" -0.580731686203704
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk.std...X" -0.595761112709091
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk.std...X" -0.709429917065517
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk.std...X" -0.51432466326
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk.std...X" -0.751012316068182
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk.std...X" -0.534977339630435
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk.std...X" -0.510888307166667
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk.std...X" -0.552103509848387
"WALKING_UPSTAIRS" 1 "fBodyAccJerk.std...X" -0.807082697786792
"WALKING_UPSTAIRS" 2 "fBodyAccJerk.std...X" -0.494331187983333
"WALKING_UPSTAIRS" 3 "fBodyAccJerk.std...X" -0.875442874677966
"WALKING_UPSTAIRS" 4 "fBodyAccJerk.std...X" -0.541812458932942
"WALKING_UPSTAIRS" 5 "fBodyAccJerk.std...X" -0.543002531608511
"WALKING_UPSTAIRS" 6 "fBodyAccJerk.std...X" -0.713278807207843
"WALKING_UPSTAIRS" 7 "fBodyAccJerk.std...X" -0.665437546254902
"WALKING_UPSTAIRS" 8 "fBodyAccJerk.std...X" -0.563676167585366
"WALKING_UPSTAIRS" 9 "fBodyAccJerk.std...X" -0.730163044836735
"WALKING_UPSTAIRS" 10 "fBodyAccJerk.std...X" -0.600171072553191
"WALKING_UPSTAIRS" 11 "fBodyAccJerk.std...X" -0.722209324477778
"WALKING_UPSTAIRS" 12 "fBodyAccJerk.std...X" -0.322866117884615
"WALKING_UPSTAIRS" 13 "fBodyAccJerk.std...X" -0.903013908909091
"WALKING_UPSTAIRS" 14 "fBodyAccJerk.std...X" -0.871923297592593
"WALKING_UPSTAIRS" 15 "fBodyAccJerk.std...X" -0.797581098583333
"WALKING_UPSTAIRS" 16 "fBodyAccJerk.std...X" -0.849475285235294
"WALKING_UPSTAIRS" 17 "fBodyAccJerk.std...X" -0.916569361041667
"WALKING_UPSTAIRS" 18 "fBodyAccJerk.std...X" -0.745458583362069
"WALKING_UPSTAIRS" 19 "fBodyAccJerk.std...X" -0.9953381285
"WALKING_UPSTAIRS" 20 "fBodyAccJerk.std...X" -0.938185849215686
"WALKING_UPSTAIRS" 21 "fBodyAccJerk.std...X" -0.704500230255319
"WALKING_UPSTAIRS" 22 "fBodyAccJerk.std...X" -0.782326945642857
"WALKING_UPSTAIRS" 23 "fBodyAccJerk.std...X" -0.685134228431373
"WALKING_UPSTAIRS" 24 "fBodyAccJerk.std...X" -0.63414054679661
"WALKING_UPSTAIRS" 25 "fBodyAccJerk.std...X" -0.740644489384615
"WALKING_UPSTAIRS" 26 "fBodyAccJerk.std...X" -0.586673677636364
"WALKING_UPSTAIRS" 27 "fBodyAccJerk.std...X" -0.49059394572549
"WALKING_UPSTAIRS" 28 "fBodyAccJerk.std...X" -0.345533838378431
"WALKING_UPSTAIRS" 29 "fBodyAccJerk.std...X" -0.443847919387755
"WALKING_UPSTAIRS" 30 "fBodyAccJerk.std...X" -0.185168021292308
"LAYING" 1 "fBodyAccJerk.std...Y" -0.71877072826
"LAYING" 2 "fBodyAccJerk.std...Y" -0.677547127291667
"LAYING" 3 "fBodyAccJerk.std...Y" -0.642268365404839
"LAYING" 4 "fBodyAccJerk.std...Y" -0.63138300662963
"LAYING" 5 "fBodyAccJerk.std...Y" -0.698873940363462
"LAYING" 6 "fBodyAccJerk.std...Y" -0.711305898115789
"LAYING" 7 "fBodyAccJerk.std...Y" -0.685644379865385
"LAYING" 8 "fBodyAccJerk.std...Y" -0.651976600616667
"LAYING" 9 "fBodyAccJerk.std...Y" -0.6479727125
"LAYING" 10 "fBodyAccJerk.std...Y" -0.497970788717241
"LAYING" 11 "fBodyAccJerk.std...Y" -0.700066642175439
"LAYING" 12 "fBodyAccJerk.std...Y" -0.70837571805
"LAYING" 13 "fBodyAccJerk.std...Y" -0.640306192016129
"LAYING" 14 "fBodyAccJerk.std...Y" -0.604943909035294
"LAYING" 15 "fBodyAccJerk.std...Y" -0.712583721236111
"LAYING" 16 "fBodyAccJerk.std...Y" -0.659917140914286
"LAYING" 17 "fBodyAccJerk.std...Y" -0.615981014040845
"LAYING" 18 "fBodyAccJerk.std...Y" -0.448453748387692
"LAYING" 19 "fBodyAccJerk.std...Y" -0.720670179203614
"LAYING" 20 "fBodyAccJerk.std...Y" -0.531691792433824
"LAYING" 21 "fBodyAccJerk.std...Y" -0.716786535486667
"LAYING" 22 "fBodyAccJerk.std...Y" -0.601991342348611
"LAYING" 23 "fBodyAccJerk.std...Y" -0.586804889727778
"LAYING" 24 "fBodyAccJerk.std...Y" -0.715665326708333
"LAYING" 25 "fBodyAccJerk.std...Y" -0.671793685684931
"LAYING" 26 "fBodyAccJerk.std...Y" -0.615417576565789
"LAYING" 27 "fBodyAccJerk.std...Y" -0.801971105594595
"LAYING" 28 "fBodyAccJerk.std...Y" -0.79299678855
"LAYING" 29 "fBodyAccJerk.std...Y" -0.597150132173913
"LAYING" 30 "fBodyAccJerk.std...Y" -0.729471918257143
"SITTING" 1 "fBodyAccJerk.std...Y" -0.528197115021277
"SITTING" 2 "fBodyAccJerk.std...Y" -0.69561588505
"SITTING" 3 "fBodyAccJerk.std...Y" -0.596689887153846
"SITTING" 4 "fBodyAccJerk.std...Y" -0.63325043622
"SITTING" 5 "fBodyAccJerk.std...Y" -0.538098167295455
"SITTING" 6 "fBodyAccJerk.std...Y" -0.614125687785455
"SITTING" 7 "fBodyAccJerk.std...Y" -0.6704008165
"SITTING" 8 "fBodyAccJerk.std...Y" -0.693398969565217
"SITTING" 9 "fBodyAccJerk.std...Y" -0.4074518519392
"SITTING" 10 "fBodyAccJerk.std...Y" -0.73132332737037
"SITTING" 11 "fBodyAccJerk.std...Y" -0.593761978630189
"SITTING" 12 "fBodyAccJerk.std...Y" -0.713065768117647
"SITTING" 13 "fBodyAccJerk.std...Y" -0.464911595915714
"SITTING" 14 "fBodyAccJerk.std...Y" -0.724174454240741
"SITTING" 15 "fBodyAccJerk.std...Y" -0.83179355659322
"SITTING" 16 "fBodyAccJerk.std...Y" -0.629391507062319
"SITTING" 17 "fBodyAccJerk.std...Y" -0.644318359421875
"SITTING" 18 "fBodyAccJerk.std...Y" -0.792553626175439
"SITTING" 19 "fBodyAccJerk.std...Y" -0.768838945410959
"SITTING" 20 "fBodyAccJerk.std...Y" -0.687728667171212
"SITTING" 21 "fBodyAccJerk.std...Y" -0.630045470364706
"SITTING" 22 "fBodyAccJerk.std...Y" -0.653757584606452
"SITTING" 23 "fBodyAccJerk.std...Y" -0.701617137397059
"SITTING" 24 "fBodyAccJerk.std...Y" -0.623460005486765
"SITTING" 25 "fBodyAccJerk.std...Y" -0.646225246038462
"SITTING" 26 "fBodyAccJerk.std...Y" -0.691771991102564
"SITTING" 27 "fBodyAccJerk.std...Y" -0.655607772957143
"SITTING" 28 "fBodyAccJerk.std...Y" -0.331901824680556
"SITTING" 29 "fBodyAccJerk.std...Y" -0.575141157466667
"SITTING" 30 "fBodyAccJerk.std...Y" -0.455681615709677
"STANDING" 1 "fBodyAccJerk.std...Y" -0.632061232018868
"STANDING" 2 "fBodyAccJerk.std...Y" -0.913955942111111
"STANDING" 3 "fBodyAccJerk.std...Y" -0.750244599704918
"STANDING" 4 "fBodyAccJerk.std...Y" -0.974277634821429
"STANDING" 5 "fBodyAccJerk.std...Y" -0.844256443214286
"STANDING" 6 "fBodyAccJerk.std...Y" -0.440273767970175
"STANDING" 7 "fBodyAccJerk.std...Y" -0.367866743169811
"STANDING" 8 "fBodyAccJerk.std...Y" -0.69971480002963
"STANDING" 9 "fBodyAccJerk.std...Y" -0.742199227111111
"STANDING" 10 "fBodyAccJerk.std...Y" -0.980994606818182
"STANDING" 11 "fBodyAccJerk.std...Y" -0.704143931765957
"STANDING" 12 "fBodyAccJerk.std...Y" -0.732135971672131
"STANDING" 13 "fBodyAccJerk.std...Y" 0.0505318078701754
"STANDING" 14 "fBodyAccJerk.std...Y" -0.326724020163333
"STANDING" 15 "fBodyAccJerk.std...Y" -0.630315842988679
"STANDING" 16 "fBodyAccJerk.std...Y" -0.873340051717949
"STANDING" 17 "fBodyAccJerk.std...Y" -0.707559189794872
"STANDING" 18 "fBodyAccJerk.std...Y" -0.478023078284548
"STANDING" 19 "fBodyAccJerk.std...Y" -0.795464794945206
"STANDING" 20 "fBodyAccJerk.std...Y" -0.442080702259178
"STANDING" 21 "fBodyAccJerk.std...Y" -0.722530976247191
"STANDING" 22 "fBodyAccJerk.std...Y" -0.647895122793651
"STANDING" 23 "fBodyAccJerk.std...Y" -0.897060369970588
"STANDING" 24 "fBodyAccJerk.std...Y" -0.498229440246377
"STANDING" 25 "fBodyAccJerk.std...Y" -0.573787517121622
"STANDING" 26 "fBodyAccJerk.std...Y" -0.546935007932432
"STANDING" 27 "fBodyAccJerk.std...Y" -0.67062082170975
"STANDING" 28 "fBodyAccJerk.std...Y" -0.671410208886076
"STANDING" 29 "fBodyAccJerk.std...Y" -0.547205897926154
"STANDING" 30 "fBodyAccJerk.std...Y" -0.393885840628814
"WALKING" 1 "fBodyAccJerk.std...Y" -0.707986900194737
"WALKING" 2 "fBodyAccJerk.std...Y" -0.532059624355932
"WALKING" 3 "fBodyAccJerk.std...Y" -0.525456230034483
"WALKING" 4 "fBodyAccJerk.std...Y" -0.477594580116667
"WALKING" 5 "fBodyAccJerk.std...Y" -0.548363746305536
"WALKING" 6 "fBodyAccJerk.std...Y" -0.625736190087719
"WALKING" 7 "fBodyAccJerk.std...Y" -0.657387967368421
"WALKING" 8 "fBodyAccJerk.std...Y" -0.629308822842708
"WALKING" 9 "fBodyAccJerk.std...Y" -0.574242993096154
"WALKING" 10 "fBodyAccJerk.std...Y" -0.518686268415094
"WALKING" 11 "fBodyAccJerk.std...Y" -0.707850813457627
"WALKING" 12 "fBodyAccJerk.std...Y" -0.64405996427
"WALKING" 13 "fBodyAccJerk.std...Y" -0.720339647105263
"WALKING" 14 "fBodyAccJerk.std...Y" -0.498523622016949
"WALKING" 15 "fBodyAccJerk.std...Y" -0.51902427482037
"WALKING" 16 "fBodyAccJerk.std...Y" -0.526876184364706
"WALKING" 17 "fBodyAccJerk.std...Y" -0.718952997303279
"WALKING" 18 "fBodyAccJerk.std...Y" -0.600864592214286
"WALKING" 19 "fBodyAccJerk.std...Y" -0.634858911590385
"WALKING" 20 "fBodyAccJerk.std...Y" -0.529896250078431
"WALKING" 21 "fBodyAccJerk.std...Y" -0.641272812730769
"WALKING" 22 "fBodyAccJerk.std...Y" -0.63777457526087
"WALKING" 23 "fBodyAccJerk.std...Y" -0.486689388461017
"WALKING" 24 "fBodyAccJerk.std...Y" -0.605727230396552
"WALKING" 25 "fBodyAccJerk.std...Y" -0.474408082337838
"WALKING" 26 "fBodyAccJerk.std...Y" -0.540292123101695
"WALKING" 27 "fBodyAccJerk.std...Y" -0.546436146947368
"WALKING" 28 "fBodyAccJerk.std...Y" -0.77986166462963
"WALKING" 29 "fBodyAccJerk.std...Y" -0.557074774924528
"WALKING" 30 "fBodyAccJerk.std...Y" -0.593179514846154
"WALKING_DOWNSTAIRS" 1 "fBodyAccJerk.std...Y" -0.620712351265306
"WALKING_DOWNSTAIRS" 2 "fBodyAccJerk.std...Y" -0.393571212495745
"WALKING_DOWNSTAIRS" 3 "fBodyAccJerk.std...Y" -0.605386931632653
"WALKING_DOWNSTAIRS" 4 "fBodyAccJerk.std...Y" -0.305401129472889
"WALKING_DOWNSTAIRS" 5 "fBodyAccJerk.std...Y" -0.590319290629787
"WALKING_DOWNSTAIRS" 6 "fBodyAccJerk.std...Y" -0.626806705
"WALKING_DOWNSTAIRS" 7 "fBodyAccJerk.std...Y" -0.643182052446808
"WALKING_DOWNSTAIRS" 8 "fBodyAccJerk.std...Y" -0.586246551026316
"WALKING_DOWNSTAIRS" 9 "fBodyAccJerk.std...Y" -0.539780804571429
"WALKING_DOWNSTAIRS" 10 "fBodyAccJerk.std...Y" -0.449474690578947
"WALKING_DOWNSTAIRS" 11 "fBodyAccJerk.std...Y" -0.479929517358696
"WALKING_DOWNSTAIRS" 12 "fBodyAccJerk.std...Y" -0.563666051221739
"WALKING_DOWNSTAIRS" 13 "fBodyAccJerk.std...Y" -0.589472476810638
"WALKING_DOWNSTAIRS" 14 "fBodyAccJerk.std...Y" -0.484213511873333
"WALKING_DOWNSTAIRS" 15 "fBodyAccJerk.std...Y" -0.538972874114286
"WALKING_DOWNSTAIRS" 16 "fBodyAccJerk.std...Y" -0.495791236829787
"WALKING_DOWNSTAIRS" 17 "fBodyAccJerk.std...Y" -0.35523326878913
"WALKING_DOWNSTAIRS" 18 "fBodyAccJerk.std...Y" -0.541100366036364
"WALKING_DOWNSTAIRS" 19 "fBodyAccJerk.std...Y" -0.785756614461538
"WALKING_DOWNSTAIRS" 20 "fBodyAccJerk.std...Y" -0.556946476862222
"WALKING_DOWNSTAIRS" 21 "fBodyAccJerk.std...Y" -0.551440296157778
"WALKING_DOWNSTAIRS" 22 "fBodyAccJerk.std...Y" -0.456852670897222
"WALKING_DOWNSTAIRS" 23 "fBodyAccJerk.std...Y" -0.482661837021056
"WALKING_DOWNSTAIRS" 24 "fBodyAccJerk.std...Y" -0.512423104194727
"WALKING_DOWNSTAIRS" 25 "fBodyAccJerk.std...Y" -0.641181552
"WALKING_DOWNSTAIRS" 26 "fBodyAccJerk.std...Y" -0.419843768364
"WALKING_DOWNSTAIRS" 27 "fBodyAccJerk.std...Y" -0.689720418818182
"WALKING_DOWNSTAIRS" 28 "fBodyAccJerk.std...Y" -0.427971004369565
"WALKING_DOWNSTAIRS" 29 "fBodyAccJerk.std...Y" -0.410912887539583
"WALKING_DOWNSTAIRS" 30 "fBodyAccJerk.std...Y" -0.474344454666129
"WALKING_UPSTAIRS" 1 "fBodyAccJerk.std...Y" -0.787192062245283
"WALKING_UPSTAIRS" 2 "fBodyAccJerk.std...Y" -0.488590038645833
"WALKING_UPSTAIRS" 3 "fBodyAccJerk.std...Y" -0.861223268067797
"WALKING_UPSTAIRS" 4 "fBodyAccJerk.std...Y" -0.449335131788462
"WALKING_UPSTAIRS" 5 "fBodyAccJerk.std...Y" -0.395276297914894
"WALKING_UPSTAIRS" 6 "fBodyAccJerk.std...Y" -0.628937403784314
"WALKING_UPSTAIRS" 7 "fBodyAccJerk.std...Y" -0.621049816397647
"WALKING_UPSTAIRS" 8 "fBodyAccJerk.std...Y" -0.52659094697561
"WALKING_UPSTAIRS" 9 "fBodyAccJerk.std...Y" -0.695075164363265
"WALKING_UPSTAIRS" 10 "fBodyAccJerk.std...Y" -0.50769081487234
"WALKING_UPSTAIRS" 11 "fBodyAccJerk.std...Y" -0.65204471186963
"WALKING_UPSTAIRS" 12 "fBodyAccJerk.std...Y" -0.171199293557692
"WALKING_UPSTAIRS" 13 "fBodyAccJerk.std...Y" -0.882351636727273
"WALKING_UPSTAIRS" 14 "fBodyAccJerk.std...Y" -0.863326467037037
"WALKING_UPSTAIRS" 15 "fBodyAccJerk.std...Y" -0.762800150625
"WALKING_UPSTAIRS" 16 "fBodyAccJerk.std...Y" -0.803984432470588
"WALKING_UPSTAIRS" 17 "fBodyAccJerk.std...Y" -0.908016455208333
"WALKING_UPSTAIRS" 18 "fBodyAccJerk.std...Y" -0.72376644687931
"WALKING_UPSTAIRS" 19 "fBodyAccJerk.std...Y" -0.99014514275
"WALKING_UPSTAIRS" 20 "fBodyAccJerk.std...Y" -0.921166365882353
"WALKING_UPSTAIRS" 21 "fBodyAccJerk.std...Y" -0.613287851106383
"WALKING_UPSTAIRS" 22 "fBodyAccJerk.std...Y" -0.726153504119048
"WALKING_UPSTAIRS" 23 "fBodyAccJerk.std...Y" -0.604980018392157
"WALKING_UPSTAIRS" 24 "fBodyAccJerk.std...Y" -0.487242944067797
"WALKING_UPSTAIRS" 25 "fBodyAccJerk.std...Y" -0.728609322215385
"WALKING_UPSTAIRS" 26 "fBodyAccJerk.std...Y" -0.514750533287273
"WALKING_UPSTAIRS" 27 "fBodyAccJerk.std...Y" -0.358664714862745
"WALKING_UPSTAIRS" 28 "fBodyAccJerk.std...Y" -0.0832754918431372
"WALKING_UPSTAIRS" 29 "fBodyAccJerk.std...Y" -0.241285345204082
"WALKING_UPSTAIRS" 30 "fBodyAccJerk.std...Y" -0.0484902652415385
"LAYING" 1 "fBodyAccJerk.std...Z" -0.8331804212
"LAYING" 2 "fBodyAccJerk.std...Z" -0.829070239166667
"LAYING" 3 "fBodyAccJerk.std...Z" -0.79832501016129
"LAYING" 4 "fBodyAccJerk.std...Z" -0.767594130925926
"LAYING" 5 "fBodyAccJerk.std...Z" -0.829943217692308
"LAYING" 6 "fBodyAccJerk.std...Z" -0.819997527368421
"LAYING" 7 "fBodyAccJerk.std...Z" -0.801437853076923
"LAYING" 8 "fBodyAccJerk.std...Z" -0.796048777037037
"LAYING" 9 "fBodyAccJerk.std...Z" -0.8096410296
"LAYING" 10 "fBodyAccJerk.std...Z" -0.722930915172414
"LAYING" 11 "fBodyAccJerk.std...Z" -0.790392027894737
"LAYING" 12 "fBodyAccJerk.std...Z" -0.819721074666667
"LAYING" 13 "fBodyAccJerk.std...Z" -0.793533501451613
"LAYING" 14 "fBodyAccJerk.std...Z" -0.788208800588235
"LAYING" 15 "fBodyAccJerk.std...Z" -0.838242602361111
"LAYING" 16 "fBodyAccJerk.std...Z" -0.809476500714286
"LAYING" 17 "fBodyAccJerk.std...Z" -0.785711858732394
"LAYING" 18 "fBodyAccJerk.std...Z" -0.672074972
"LAYING" 19 "fBodyAccJerk.std...Z" -0.831005775542169
"LAYING" 20 "fBodyAccJerk.std...Z" -0.735558469705882
"LAYING" 21 "fBodyAccJerk.std...Z" -0.840459858777778
"LAYING" 22 "fBodyAccJerk.std...Z" -0.790548013888889
